posting_id,company_name,title,canonical_url,location,employment_type,remote_type,minimum_years,salary_minimum,salary_maximum,summary,first_seen_at,last_updated,is_active
cc071b90-f7d3-457f-999c-b0b0d48b8a9f,CD PROJEKT RED,Senior Narrative Engineer,https://www.cdprojektred.com/en/jobs/22142-senior-narrative-engineer,"Warsaw, Masovian Voivodeship, Poland",full-time,,5,284400,488400,"Collaborate with Story, Localization, Quest, and Cinematic teams to find solutions that achieve creative and technical goals. Write high-quality code that is optimised, scalable, bug-free, and aligned with project goals. Build and maintain narrative content tools, systems and pipelines, including:…",2026-06-14,2026-07-04 18:25:26.797761+00:00,TRUE
ac139e9d-3baf-46a2-8df5-838538ea03f8,CD PROJEKT RED,Senior Quest Designer,https://www.cdprojektred.com/en/jobs/22114-senior-quest-designer,"Warsaw, Masovian Voivodeship, Poland",full-time,,4,255600,404580,"Co-creating vision of a new project. Creating the storyline on a detailed level. Designing quests and implementing them using Unreal Engine 5. Planning assets required for the creation of the quests. Cooperating with other departments. Integrating delivered assets (like gameplay elements,…",2026-06-14,2026-07-04 18:25:26.797761+00:00,TRUE
63ce2a23-fce7-47c2-ba85-9d01bda9e876,CD PROJEKT RED,Senior Writer,https://www.cdprojektred.com/en/jobs/22170-senior-writer,"Boston, MA, United States",full-time,,5,118800,196000,"Cooperate closely with the Creative Director, Lead Writer and narrative teams. Develop narrative elements and features of our game, such as writing engaging dialogues, intriguing scenarios, and memorable characters Maintain the overall writing style and tone throughout the game. Create documents to…",2026-06-18,2026-07-04 18:25:26.797761+00:00,TRUE
fd7fcea4-e6de-4097-a267-8361c924614e,Cloud Imperium Games,Lead Level Designer,https://cloudimperiumgames.com/jobs/uk/lead-level-designer-de,UK,,,,,,,2026-06-24,2026-07-04 18:25:26.797761+00:00,TRUE
76baf419-800e-495f-90f0-8e36d869111c,Cloud Imperium Games,Level Designer,https://cloudimperiumgames.wd503.myworkdayjobs.com/en-US/CIG_Global_Careers/job/Manchester/Lead-Level-Designer_JR101127-1,"Manchester, United Kingdom, England",,onsite,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
87543466-8d4c-4cb8-b0dd-bf67971e0c7a,Cloud Imperium Games,Level Designer,https://cloudimperiumgames.wd503.myworkdayjobs.com/en-US/CIG_Global_Careers/job/Manchester/Lead-Level-Designer_JR101075-2,"Manchester, United Kingdom, England",,onsite,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
bcd409ed-0ac2-4fc6-8cb4-19f2f8c9420e,Cloud Imperium Games,Mission Designer,https://cloudimperiumgames.com/jobs/uk/mission-designer-manchester,UK,,,,,,,2026-06-24,2026-07-04 18:25:26.797761+00:00,TRUE
4c4a57e6-9e4f-47a8-bb6e-f3efb890f0e3,Cloud Imperium Games,Mission Designer,https://cloudimperiumgames.wd503.myworkdayjobs.com/en-US/CIG_Global_Careers/job/Manchester/Principal-Mission-Designer_JR101467-1,"Manchester, United Kingdom, England",,onsite,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
aedd3e1a-af2d-4789-ac31-80945ade1df8,Cloud Imperium Games,Mission Designer,https://cloudimperiumgames.wd503.myworkdayjobs.com/en-US/CIG_Global_Careers/job/Manchester/Mission-Designer-III_JR101425,"Manchester, United Kingdom, England",,onsite,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
1ba442bc-c599-4b0d-97ce-c83db8343239,Cloud Imperium Games,Principal Mission Designer,https://cloudimperiumgames.com/jobs/uk/principal-mission-designer,UK,,,12,,,,2026-06-24,2026-07-04 18:25:26.797761+00:00,TRUE
d1d8ac7f-95c3-4981-8793-fe905583bfe7,Cloud Imperium Games,Senior Level Designer,https://cloudimperiumgames.com/jobs/uk/senior-level-designer-manchester,UK,,,,,,,2026-06-24,2026-07-04 18:25:26.797761+00:00,TRUE
9075a689-3bb9-43e9-8edb-b42b274f42b5,Cloud Imperium Games,Senior Mission Designer,https://cloudimperiumgames.com/jobs/uk/senior-mission-designer-manchester,UK,,,,,,,2026-06-24,2026-07-04 18:25:26.797761+00:00,TRUE
58b4ef79-4410-43f4-9c3f-98e1cb9c5044,CoolGames,Level Designer - Casual Puzzle Games,https://apply.workable.com/coolgames/j/504F21D7F7/,Worldwide,full-time,remote,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
749f3169-2720-4be5-b7af-abdcbf6db7b3,CrazyLabs,Game Level Designer,https://www.crazylabs.com/jobs/co/remote/A7.96E/game-level-designer/all/,Worldwide,full-time,remote,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
366f85de-a77c-42d5-90f1-2ee1e631824b,Criterion Games,Associate Level Designer,https://jobs.ea.com/en_US/careers/JobDetail/Associate-Level-Designer/214932,"Guildford, United Kingdom",,,,,,,2026-06-28,2026-07-04 18:25:26.797761+00:00,TRUE
a2c552de-acf1-49ea-83b3-1eab36b5bcd4,Criterion Games,Lead Narrative Designer,https://hitmarker.net/jobs/criterion-games-lead-narrative-designer-1715545,"Guildford, UK",full-time,,,,,,2026-06-18,2026-07-04 18:25:26.797761+00:00,TRUE
45a059b5-2c35-435b-b7af-0405935c2440,Criterion Games,Senior Narrative Designer,https://hitmarker.net/jobs/criterion-games-senior-narrative-designer-1738200,"Guildford, UK",full-time,,,,,,2026-06-18,2026-07-04 18:25:26.797761+00:00,TRUE
d4010de4-afbb-4297-90ed-92f37b7c1f2c,Crystal Dynamics,Game Writer Intern,https://job-boards.greenhouse.io/crystaldynamics/jobs/4640345005,"San Carlos, California",Internship,Hybrid,,,,For juniors or seniors in college.,2026-06-16,2026-07-04 18:25:26.797761+00:00,TRUE
0ce11fb3-de5e-44ae-a459-4002583f4972,Dambuster Studios,Narrative Designer,https://careers.dsdambuster.com/job/825434,"Nottingham, United Kingdom, England",,hybrid,,,,Must be UK-based,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
6be07fe7-fa77-44e9-bfdc-f081ada69d33,Darkpaw Games,Game Designer I - Content Design,https://www.daybreakgames.com/careers/?job=7849293002,,,,,,,"Test content and give qualitative feedback on mechanics, design, and balancing.",2026-06-16,2026-07-04 18:25:26.797761+00:00,TRUE
59c2afdf-ce91-4dc2-81b5-ed7fb472b12a,Devoted Studios,Gameplay Designer,https://apply.workable.com/devoted-studios-1/j/40C2057E75/,Canada,contract,remote,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
b0f33023-8fc5-4e01-ab5c-a9e128c73fd5,Devoted Studios,Level Designer,https://apply.workable.com/j/47DB6F9A12,Canada,,remote,,,,,2026-06-28,2026-07-04 18:25:26.797761+00:00,TRUE
d09d5978-f8c2-4d87-ac8c-38f39fe1a8cd,Devoted Studios,Level Designer,https://jobs.workable.com/view/2g8zRE5rn6QEWXFFe9jzN8/remote-level-designer-in-canada-at-devoted-studios,Canada,contract,remote,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
68618bec-f282-4bf5-ab61-baac35755fe0,DICE,Senior Narrative Writer (TFT),https://hitmarker.net/jobs/dice-senior-narrative-writer-tft-1737507,"Stockholm, Sweden",full-time,,,,,,2026-06-18,2026-07-04 18:25:26.797761+00:00,TRUE
16ad0a87-bb61-4dfb-b2ae-e704b3fc9061,EA Sports,Gameplay Designer - EA SPORTS™ FC,https://jobs.ea.com/en_US/careers/JobDetail/Gameplay-Designer-EA-SPORTS-FC/211205,"Vancouver, Canada",,,2,78000,108000,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
85291e50-f4f3-43b7-9605-51b7ae3f5160,Electric Square,Level Designer,https://apply.workable.com/electric-square/j/8DBD13AC79/,"Brighton, United Kingdom, England",,hybrid,,,,,2026-06-28,2026-07-04 18:25:26.797761+00:00,TRUE
b562c9f2-b3ab-4ba2-9850-803ad8ee6f17,Electronic Arts,Lead Narrative Designer (TFT),https://jobs.ea.com/en_US/careers/JobDetail/Lead-Narrative-Designer-TFT/214170,"Guildford, United Kingdom",internship,onsite,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
6bf2aaa2-f916-452e-ae8a-ac0b998fa957,Electronic Arts,Senior Narrative Designer,https://jobs.ea.com/en_US/careers/JobDetail/Senior-Narrative-Designer/214798,"Guildford, United Kingdom",full-time,onsite,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
129996e4-7199-4ded-9690-e9ed1885b9e5,Electronic Arts,Senior Narrative Writer (12-month contract),https://jobs.ea.com/en_US/careers/JobDetail/Senior-Narrative-Writer-TFT/214806,"Stockholm, Sweden",internship,onsite,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
23c3409c-92da-4ef0-bbe0-3e4de33ad264,Electronic Arts (HQ),"Senior CRM Content Writer, Battlefield",https://jobs.ea.com/en_US/careers/JobDetail/Senior-CRM-Content-Writer-Battlefield/214770,"Los Angeles - Del Rey, United States of America; Los Angeles - Del Rey, United States of America, California",,,,104000,157000,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
67934c65-2285-4771-a263-07ed39a7f15b,Eleventh Hour Games,Lead Level Designer,https://job-boards.greenhouse.io/eleventhhourgames/jobs/8587067002,Worldwide,full-time,remote,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
878a2ee2-e37d-4449-b9ae-134dba33e731,Elsewhere Entertainment,Lead - Level Designer,https://xboxgaming.wd1.myworkdayjobs.com/en-US/External/job/Warsaw/Lead---Level-Designer_R026827,"Warsaw, Poland",,,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
5d59d405-8342-402a-bdb1-3724de224e4e,Elsewhere Entertainment,Lead - Quest Designer,https://xboxgaming.wd1.myworkdayjobs.com/en-US/External/job/Warsaw/Lead---Quest-Designer_R026825,"Warsaw, Poland",,,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
a0e0e0fe-8ade-44e9-978f-ad03c323bbb8,Elsewhere Entertainment,Quest Designer,https://xboxgaming.wd1.myworkdayjobs.com/en-US/External/job/Warsaw/Quest-Designer_R026918,"Warsaw, Poland",,,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
33593561-605b-4a50-9730-46921cc0e3ac,Elsewhere Entertainment,Senior Quest Designer,https://xboxgaming.wd1.myworkdayjobs.com/en-US/External/job/Warsaw/Senior-Quest-Designer_R026917,"Warsaw, Poland",,,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
0bed9158-d4f8-4448-954b-617453535754,Epic Games,Gameplay Designer,https://epicgames.com/careers/jobs/6098770004?gh_jid=6098770004,Multiple Locations,,,5,140000,233000,,2026-06-24,2026-07-04 18:25:26.797761+00:00,TRUE
9905d77b-9de6-4ae2-bdd6-29c2462b015b,Epic Games,Gameplay Designer,https://epicgames.com/careers/jobs/6098768004?gh_jid=6098768004,"Cary, North Carolina, United States",,,5,,,,2026-06-24,2026-07-04 18:25:26.797761+00:00,TRUE
07466345-e8ef-4574-abb9-d2388a40fd69,Epic Games,Senior Gameplay Designer,https://epicgames.com/careers/jobs/6006487004?gh_jid=6006487004,Multiple Locations,,,5,145000,212000,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
d01f2fb6-4cd0-4a91-baaa-f63774742ef1,Epic Games,Senior Gameplay Designer,https://epicgames.com/careers/jobs/6001593004?gh_jid=6001593004,"Cary, North Carolina, United States",,,5,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
6d4e96f1-00cb-4413-b2d4-183e5b9e0e73,Epic Games,Senior Gameplay Designer,https://epicgames.com/careers/jobs/6006489004?gh_jid=6006489004,"Vancouver, British Columbia, Canada",,,5,139000,204000,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
91da359d-06de-4dfa-85a7-ca10f858ab61,Escape Velocity,Gameplay Designer,https://apply.workable.com/escape-velocity-entertainment-inc/j/81107E37E9/,North America / Canada / Europe,full-time,remote,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
70ea5d9e-2f3a-4802-bba2-d007b63d3365,Escape Velocity,Gameplay Designer (Characters),https://apply.workable.com/escape-velocity-entertainment-inc/j/934A682B3D/,North America / Canada / Europe,full-time,remote,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
e191fefd-da5a-494b-83e6-f14443c56873,Falcon's Beyond,Creative Writer,https://falconsbeyond.com/careers/,,,,,,,,2026-06-16,2026-07-04 18:25:26.797761+00:00,TRUE
dca23927-6fca-44b9-9712-da8f5dfa3fc7,Fenris Creations,Level Designer,https://careers.fenriscreations.com/postings/93830dd7-2ca9-45ca-a1a1-95a3f021b598,"London, United Kingdom, England",,hybrid,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
f738f93b-3406-46a5-b4f0-5c671c721f00,Flame Tree Publishing,Vampire Short Fiction Call,https://blog.flametreepublishing.com/fantasy-gothic,,Freelance,,,,,Submit vampire short fiction for anthology consideration.,2026-06-16,2026-07-04 18:25:26.797761+00:00,TRUE
35cc56a1-5833-416f-b172-5db9927997c4,Fool’s Theory,Quest Designer (Fixed-Term Contract),https://careers.foolstheory.com/jobs/7786413-quest-designer-fixed-term-contract,Worldwide (-/+ 2h from GMT+1),contract,remote,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
5161aa0f-b47c-4a7e-96cc-187f006c4af1,FunPlus,Narrative Designer / Writer,https://gracklehq.com/rd/10939,"Beijing, China",,,,,,,2026-06-18,2026-07-04 18:25:26.797761+00:00,TRUE
b7393071-16df-45cc-bc5e-5808ff6bfcc9,Fusebox Games,Writer,https://fuseboxgames.careers.hibob.com/jobs/97e63c82-c143-43aa-9910-c84755e4202b,"London, United Kingdom, England",,remote,,,,Must be UK-based,2026-07-02,2026-07-04 18:25:26.797761+00:00,TRUE
2a3deb9d-ab12-4bfb-82a5-525144387519,Gameloft,[Disney Dreamlight Valley] Narrative Designer,https://hitmarker.net/jobs/gameloft-disney-dreamlight-valley-narrative-designer-1678175,"Montréal, QC, Canada",full-time,,,,,,2026-06-18,2026-07-04 18:25:26.797761+00:00,TRUE
bc5c3fa5-f39e-4fb0-8965-35e915ed5f85,GAMURS Group,Freelance Writer: Politics and Trending News,https://gamurs.breezy.hr/p/ea2e7d4577d6-freelance-writer-politics-and-trending-news,United States,contract,onsite,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
0e3357de-e785-4430-8077-7b8334c4826d,Gaya Studios,Level Designer,https://forms.monday.com/forms/22693ac548fa0948ec8ab200145dcbf9?r=use1,"Bucharest, Romania",,remote,,,,Must be based in Eastern Europe and fluent in English,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
713c8075-4c3f-478d-acce-4f7d61b20623,Grimlore Games,Narrative Designer / Writer (m/f/d),https://gracklehq.com/rd/341989,"Munich, Germany",,,,,,,2026-06-18,2026-07-04 18:25:26.797761+00:00,TRUE
b612fd52-35b4-46ab-a73d-96989c06acd7,HandyGames,Narrative Designer,https://handy-games.com/en/jobs/narrative-game-designer/,"Giebelstadt, Germany",,onsite,,,,Must be fluent in German and English,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
9b02177c-bedc-4f81-bc88-337f4eb63971,Hangar 13,Senior Gameplay Designer,https://job-boards.greenhouse.io/hangar13/jobs/7682047003,"Brighton, England, United Kingdom",,,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
f773b317-ca86-4964-b87a-4945d3ebf1f0,Hangar 13,Senior Mission Designer,https://job-boards.greenhouse.io/hangar13/jobs/7760457003,"Brighton, England, United Kingdom",,,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
79315369-f4c4-4420-a7b8-6b3cd3ae97ff,Hasbro / Wizards of the Coast,Senior Writer,https://careers.hasbro.com/careers/job/68761045692?domain=hasbro.com,"Austin, TX, United States",full-time,onsite,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
ce8c875b-38b6-40be-aa99-fbdd2736fa36,Haven Interactive Studios,Senior Level Designer,https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/6020761004,"Canada, Montreal, QC",,,5,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
e56c00e5-bec5-4ab5-97e3-d5a46318d2b3,High Voltage Software,Level Designer,https://jobs.workable.com/view/rw8gr6pAfXasQcvKhuwJqg/remote-level-designer-in-mexico-at-high-voltage-software,Mexico,full-time,remote,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
2238dd20-1da0-4e27-ad8f-8b2f6cd4bccd,High Voltage Software,Level Designer,https://jobs.workable.com/view/ukn8r4bnDBeH4eRmtfsv73/remote-level-designer-in-ontario-at-high-voltage-software,Canada (Ontario),full-time,remote,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
6b8c5239-5fc2-4008-a03c-060b76f086e2,Highdive,Concepteur de niveaux senior / Senior Level Designer,https://job-boards.greenhouse.io/highdive/jobs/5129116007,Montreal,,,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
0dbcb853-19b4-4e0d-b287-2e32dd322194,Highdive,Concepteur narratif technique senior / Senior Technica Narrative Designer,https://job-boards.greenhouse.io/highdive/jobs/4835575007,Montreal,,,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
447fe085-7cf7-4173-86b6-16e846ec2982,Highdive,Level Designer,https://job-boards.greenhouse.io/highdive/jobs/5175515007,Toronto,,,,,,,2026-06-28,2026-07-04 18:25:26.797761+00:00,TRUE
46155493-de71-4a28-87ee-54ddb50649d1,HoYoverse,Game Writer,https://job-boards.greenhouse.io/hoyoverse/jobs/4871160007,United States,,,,,,,2026-06-16,2026-07-04 18:25:26.797761+00:00,TRUE
bedc8abf-bd4c-4f63-b4be-ba8909bc410e,HyperHug,Level Designer,https://jobs.ashbyhq.com/hyperhug/fb01bb8e-f1fd-4547-a21a-252472945a4c,Worldwide,full-time,remote,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
1bbf2d41-17e3-4a47-ad21-651a99428947,Icefall Interactive,Narrative Designer,https://icefall-interactive.com/jobs/narrative-designer-writer/,"Nelson, British Columbia, Canada",,hybrid,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
d67a6bf2-9559-4993-961b-32f3a39c23b6,Infinity Ward,Narrative Designer,https://xboxgaming.wd1.myworkdayjobs.com/en-US/External/job/Work-Remotely---USA/Narrative-Designer---Infinity-Ward--Temporary-_R027477,"Woodland Hills, California, United States",,remote,,,,Must be US-based,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
2abc8064-6a20-4c67-8115-b65982d77a01,Innersloth,Senior Writer,https://innersloth.bamboohr.com/careers/31,,Contract,Remote,,,,Write and edit text assets for narrative work on a new game.,2026-06-16,2026-07-04 18:25:26.797761+00:00,TRUE
7e4add86-9c11-43be-a828-d43f6a8af7b0,Jagex,Level Designer - RuneScape Dragonwilds,https://apply.workable.com/j/CCBEAAC795,"Cambridge, England, United Kingdom",,,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
a1176993-a816-4eda-bad7-e9a1ef905e8a,King,Gameplay Designer,https://xboxgaming.wd1.myworkdayjobs.com/en-US/King_External_Careers/job/London---King---Ampersand/Gameplay-Designer_R027417,"Stockholm, Uppland, Sweden",,onsite,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
b6586c8a-8891-405a-add8-ec732f5a0769,Larian Studios,Cinematic Artist – Open Application | Artiste cinématique - candidature libre,https://jobs.lever.co/larian/b17cce86-db83-402d-8851-a5a5db3e822b,Any,full-time,onsite,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
4bd7053d-17cf-47c7-aed0-6b3063be5304,Larian Studios,Level Design Internship,https://jobs.lever.co/larian/27fc755d-40b6-43b9-b58a-3ca3ebb01fc7,Gent,internship,onsite,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
9296f6ba-ec55-4c24-aaa5-c0738c85cc85,Larian Studios,Level Designer,https://jobs.lever.co/larian/87954a51-6677-4c7a-8b5b-a40210d653e0,Warsaw,,onsite,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
1d237374-7eba-4d03-a769-c8f3cd467289,Larian Studios,Level Designer,https://jobs.lever.co/larian/2379cc51-2eb7-4e8c-9dcc-052cb7a8c868,Guildford,,onsite,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
32bd496d-2408-400c-a24e-f071494185c3,Larian Studios,Level Designer | Concepteur de niveaux,https://jobs.lever.co/larian/a928f2a4-9d47-4049-a713-98975f6c72fe,Quebec,,onsite,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
e467f764-7410-4089-8ac7-b30d6fd65018,Larian Studios,Level Designer – Open Application | Concepteur de niveaux - candidature libre,https://jobs.lever.co/larian/c94ffeae-dd5e-4a6e-a239-dddbcec58f9c,Any,,onsite,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
2b3c29d1-3030-4c1c-acb3-410bc910e74d,Larian Studios,Writer,https://jobs.lever.co/larian/cd334afc-3346-48be-9c52-2006945174be,Warsaw,full-time,onsite,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
63ca05ea-658f-4397-b39f-69ef8d3987b4,Larian Studios,Writer Internship,https://jobs.lever.co/larian/702fd22a-203c-4396-842b-a114bf69b61f,Barcelona,internship,onsite,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
d9f07090-a5f9-4aac-81c6-1ba1321ef55f,Larian Studios,Writer – Open Application | Scénariste - candidature libre,https://jobs.lever.co/larian/09bd74d9-6abc-44cf-af96-7236b7fc64ee,Any,full-time,onsite,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
a1dedc46-3206-4c9a-ba19-fd0680898ae5,Lighthouse Games,Level Designer - 12 Month FTC,https://apply.workable.com/j/CBA64EF2A4,"Royal Leamington Spa, England, United Kingdom",,,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
4f90a35e-8a99-4eb3-b745-f98c61792dc0,Lighthouse Games,Senior Level Designer,https://apply.workable.com/j/885323EA76,"Royal Leamington Spa, England, United Kingdom",,,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
a8162d27-f02a-4836-81a2-900dabf55f31,Lightspeed Studios,Gameplay Designer,https://tencent.wd1.myworkdayjobs.com/en-US/Tencent_Careers/job/US-California-Los-Angeles/Senior-Gameplay-Designer--Combat-Specialist-_R107389-1,"Irvine, California, United States",,onsite,,,,Gameplay Designer (Combat Specialist),2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
19d4a67f-9b2d-4214-9864-cd52090352da,LightSpeed Studios,シニアレベルデザイナー｜Senior Level Designer,https://tencent.wd1.myworkdayjobs.com/en-US/Lightspeed/job/Japan-Tokyo-Business-Tower/-Game-Level-Design_R105955-1,2 Locations,,,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
a6388604-c120-47e5-82e8-dcd24085204c,LightSpeed Studios,ナラティブデザイナー｜Narrative Designer,https://tencent.wd1.myworkdayjobs.com/en-US/Lightspeed/job/Japan-Tokyo-Business-Tower/-Narrative-Designer_R104425,2 Locations,,,,,,,2026-06-22,2026-07-04 18:25:26.797761+00:00,TRUE
